quote_id,opportunity_id,list_price,quoted_price,discount_percent,quote_status,quote_date
2255,2255,12000,6840.0,43,Approved,2025-01-21
2256,2256,30000,20400.0,32,Accepted,2025-02-09
2257,2257,22000,18480.0,16,Draft,2025-01-15
2258,2258,22000,20680.0,6,Approved,2025-02-12
2259,2259,22000,11660.0,47,Rejected,2025-07-26
2260,2260,18000,13140.0,27,Rejected,2025-02-04
2261,2261,12000,8160.0,32,Rejected,2025-09-30
2262,2262,12000,7920.0,34,Rejected,2025-10-30
2263,2263,25000,11500.0,54,Accepted,2025-05-14
2264,2264,12000,9120.0,24,Rejected,2025-06-22
2265,2265,12000,7800.0,35,Draft,2025-09-27
2266,2266,25000,22000.0,12,Approved,2025-02-12
2267,2267,18000,14580.0,19,Approved,2025-10-18
2268,2268,22000,21780.0,1,Approved,2025-06-30
2269,2269,25000,24750.0,1,Draft,2025-04-06
2270,2270,25000,13000.0,48,Draft,2025-10-27
2271,2271,18000,15300.0,15,Draft,2025-05-01
2272,2272,25000,12750.0,49,Rejected,2025-02-14
2273,2273,22000,13640.0,38,Rejected,2025-07-07
2274,2274,25000,23000.0,8,Rejected,2025-02-28
2275,2275,12000,7320.0,39,Rejected,2025-10-29
2276,2276,30000,15600.0,48,Rejected,2025-05-04
2277,2277,12000,5760.0,52,Rejected,2025-01-21
2278,2278,22000,20900.0,5,Draft,2025-06-17
2279,2279,22000,17160.0,22,Draft,2025-10-21
2280,2280,30000,20400.0,32,Rejected,2025-07-25
2281,2281,30000,13800.0,54,Rejected,2025-08-21
2282,2282,18000,8640.0,52,Rejected,2025-09-08
2283,2283,22000,11440.0,48,Rejected,2025-04-21
2284,2284,22000,21780.0,1,Draft,2025-05-31
2285,2285,12000,11040.0,8,Accepted,2025-02-01
2286,2286,22000,14080.0,36,Rejected,2025-07-15
2287,2287,18000,17280.0,4,Accepted,2025-09-09
2288,2288,30000,21900.0,27,Draft,2025-03-12
2289,2289,30000,24300.0,19,Draft,2025-07-08
2290,2290,18000,16920.0,6,Rejected,2025-10-26
2291,2291,22000,12980.0,41,Draft,2025-07-08
2292,2292,25000,20250.0,19,Draft,2025-07-25
2293,2293,22000,19580.0,11,Approved,2025-04-16
2294,2294,30000,21600.0,28,Approved,2025-08-27
2295,2295,30000,18900.0,37,Draft,2025-04-24
2296,2296,22000,11000.0,50,Draft,2025-04-06
2297,2297,12000,11880.0,1,Approved,2025-03-23
2298,2298,25000,19750.0,21,Approved,2025-04-15
2299,2299,25000,15500.0,38,Rejected,2025-05-02
2300,2300,18000,14220.0,21,Approved,2025-07-28
2301,2301,25000,20000.0,20,Approved,2025-03-13
2302,2302,30000,15300.0,49,Accepted,2025-06-12
2303,2303,18000,15480.0,14,Accepted,2025-01-20
2304,2304,30000,26700.0,11,Accepted,2025-09-14
2305,2305,12000,11160.0,7,Approved,2025-07-19
2306,2306,25000,15250.0,39,Rejected,2025-08-16
2307,2307,18000,10080.0,44,Rejected,2025-10-13
2308,2308,22000,16060.0,27,Approved,2025-02-02
2309,2309,25000,16000.0,36,Accepted,2025-09-20
2310,2310,18000,8460.0,53,Rejected,2025-11-05
2311,2311,22000,21120.0,4,Rejected,2025-09-15
2312,2312,18000,17640.0,2,Draft,2025-08-01
2313,2313,12000,11760.0,2,Approved,2025-03-05
2314,2314,25000,12750.0,49,Rejected,2025-01-22
2315,2315,18000,12960.0,28,Approved,2025-06-10
2316,2316,25000,17500.0,30,Rejected,2025-01-20
2317,2317,22000,19140.0,13,Accepted,2025-08-07
2318,2318,30000,22800.0,24,Draft,2025-07-29
2319,2319,22000,18700.0,15,Approved,2025-08-05
2320,2320,18000,12600.0,30,Draft,2025-02-13
2321,2321,18000,15480.0,14,Rejected,2025-11-03
2322,2322,22000,17600.0,20,Accepted,2025-07-25
2323,2323,12000,8040.0,33,Approved,2025-06-26
2324,2324,25000,21750.0,13,Rejected,2025-10-04
2325,2325,12000,8880.0,26,Accepted,2025-01-25
2326,2326,22000,13860.0,37,Approved,2025-03-20
2327,2327,25000,14750.0,41,Accepted,2025-07-15
2328,2328,25000,12500.0,50,Approved,2025-11-01
2329,2329,18000,12420.0,31,Rejected,2025-07-12
2330,2330,18000,11160.0,38,Draft,2025-05-02
2331,2331,30000,27900.0,7,Accepted,2025-06-10
2332,2332,25000,22000.0,12,Accepted,2025-10-29
2333,2333,25000,17000.0,32,Approved,2025-05-09
2334,2334,30000,24000.0,20,Approved,2025-08-28
2335,2335,18000,17820.0,1,Accepted,2025-07-09
2336,2336,22000,13860.0,37,Draft,2025-07-20
2337,2337,22000,18480.0,16,Accepted,2025-01-24
2338,2338,30000,22800.0,24,Rejected,2025-01-16
2339,2339,22000,10120.0,54,Accepted,2025-02-15
2340,2340,30000,14400.0,52,Accepted,2025-05-01
2341,2341,18000,16380.0,9,Rejected,2025-03-12
2342,2342,25000,22750.0,9,Draft,2025-05-06
2343,2343,12000,6600.0,45,Approved,2025-06-23
2344,2344,12000,11640.0,3,Draft,2025-08-04
2345,2345,22000,20900.0,5,Rejected,2025-01-23
2346,2346,25000,13000.0,48,Draft,2025-10-02
2347,2347,18000,12600.0,30,Accepted,2025-05-24
2348,2348,22000,18480.0,16,Rejected,2025-07-06
2349,2349,25000,17250.0,31,Accepted,2025-09-03
2350,2350,12000,12000.0,0,Accepted,2025-01-21
2351,2351,12000,11760.0,2,Draft,2025-06-19
2352,2352,30000,15300.0,49,Draft,2025-06-16
2353,2353,12000,11400.0,5,Accepted,2025-03-15
2354,2354,30000,23400.0,22,Draft,2025-07-21
2355,2355,30000,18000.0,40,Accepted,2025-08-10
2356,2356,18000,16560.0,8,Approved,2025-04-23
2357,2357,22000,18260.0,17,Draft,2025-05-17
2358,2358,25000,24750.0,1,Accepted,2025-06-27
2359,2359,25000,12500.0,50,Approved,2025-02-28
2360,2360,22000,13200.0,40,Draft,2025-10-12
2361,2361,22000,12100.0,45,Approved,2025-02-01
2362,2362,12000,11400.0,5,Approved,2025-01-16
2363,2363,18000,15300.0,15,Accepted,2025-02-12
2364,2364,12000,10320.0,14,Draft,2025-06-09
2365,2365,12000,9120.0,24,Rejected,2025-07-11
2366,2366,25000,24250.0,3,Accepted,2025-02-19
2367,2367,25000,20500.0,18,Draft,2025-06-22
2368,2368,22000,11880.0,46,Approved,2025-07-07
2369,2369,22000,20240.0,8,Approved,2025-03-20
2370,2370,12000,9360.0,22,Rejected,2025-03-14
2371,2371,30000,27900.0,7,Accepted,2025-06-17
2372,2372,12000,8880.0,26,Approved,2025-06-02
2373,2373,30000,21600.0,28,Approved,2025-08-19
2374,2374,12000,11040.0,8,Draft,2025-01-26
2375,2375,30000,13800.0,54,Rejected,2025-08-14
2376,2376,25000,12000.0,52,Draft,2025-10-16
2377,2377,30000,13500.0,55,Rejected,2025-03-19
2378,2378,30000,14400.0,52,Accepted,2025-07-07
2379,2379,18000,12240.0,32,Accepted,2025-01-26
2380,2380,30000,21900.0,27,Approved,2025-09-28
2381,2381,25000,22500.0,10,Accepted,2025-10-15
2382,2382,18000,15840.0,12,Accepted,2025-05-04
2383,2383,12000,7080.0,41,Approved,2025-10-12
2384,2384,22000,19580.0,11,Approved,2025-10-31
2385,2385,18000,9720.0,46,Accepted,2025-08-01
2386,2386,22000,10120.0,54,Rejected,2025-07-26
2387,2387,22000,21340.0,3,Approved,2025-07-08
2388,2388,22000,12320.0,44,Rejected,2025-07-09
2389,2389,25000,21500.0,14,Rejected,2025-08-29
2390,2390,25000,19000.0,24,Approved,2025-07-04
2391,2391,25000,13250.0,47,Rejected,2025-05-19
2392,2392,12000,5760.0,52,Rejected,2025-03-17
2393,2393,18000,10440.0,42,Rejected,2025-01-27
2394,2394,12000,10440.0,13,Approved,2025-01-21
2395,2395,30000,28800.0,4,Accepted,2025-11-05
2396,2396,25000,18500.0,26,Rejected,2025-05-03
2397,2397,25000,12750.0,49,Approved,2025-01-25
2398,2398,30000,14100.0,53,Approved,2025-02-11
2399,2399,25000,20000.0,20,Approved,2025-09-25
2400,2400,30000,14100.0,53,Draft,2025-07-19
2401,2401,22000,12760.0,42,Draft,2025-07-31
2402,2402,25000,18750.0,25,Accepted,2025-01-16
2403,2403,12000,6720.0,44,Rejected,2025-07-23
2404,2404,12000,8880.0,26,Rejected,2025-10-10
2405,2405,18000,9360.0,48,Approved,2025-01-18
2406,2406,22000,14080.0,36,Rejected,2025-04-07
2407,2407,22000,9900.0,55,Draft,2025-09-09
2408,2408,22000,22000.0,0,Accepted,2025-03-31
2409,2409,18000,8100.0,55,Draft,2025-03-25
2410,2410,18000,17640.0,2,Rejected,2025-10-25
2411,2411,12000,5760.0,52,Approved,2025-06-05
2412,2412,12000,5760.0,52,Accepted,2025-07-31
2413,2413,12000,6000.0,50,Approved,2025-10-22
2414,2414,12000,11280.0,6,Accepted,2025-09-20
2415,2415,12000,7440.0,38,Rejected,2025-07-28
2416,2416,22000,15400.0,30,Rejected,2025-06-08
2417,2417,18000,11880.0,34,Approved,2025-09-23
2418,2418,30000,13800.0,54,Accepted,2025-02-25
2419,2419,12000,6720.0,44,Rejected,2025-06-26
2420,2420,18000,9000.0,50,Rejected,2025-02-11
2421,2421,18000,9180.0,49,Rejected,2025-02-24
2422,2422,18000,16020.0,11,Approved,2025-09-04
2423,2423,18000,15300.0,15,Accepted,2025-08-22
2424,2424,25000,21000.0,16,Approved,2025-11-06
2425,2425,30000,27900.0,7,Rejected,2025-08-08
2426,2426,22000,15180.0,31,Draft,2025-01-29
2427,2427,22000,9900.0,55,Accepted,2025-10-29
2428,2428,22000,15840.0,28,Approved,2025-02-16
2429,2429,22000,19140.0,13,Rejected,2025-04-12
2430,2430,12000,7680.0,36,Draft,2025-08-24
2431,2431,22000,12540.0,43,Draft,2025-11-15
2432,2432,30000,27000.0,10,Accepted,2025-05-19
2433,2433,12000,11400.0,5,Draft,2025-09-05
2434,2434,22000,20240.0,8,Draft,2025-04-24
2435,2435,12000,9240.0,23,Approved,2025-08-08
2436,2436,30000,23700.0,21,Accepted,2025-06-01
2437,2437,30000,26400.0,12,Approved,2025-05-19
2438,2438,30000,16800.0,44,Draft,2025-03-26
2439,2439,22000,18260.0,17,Accepted,2025-07-13
2440,2440,12000,9480.0,21,Accepted,2025-11-11
2441,2441,22000,14300.0,35,Accepted,2025-09-14
2442,2442,22000,18040.0,18,Accepted,2025-03-31
2443,2443,25000,25000.0,0,Approved,2025-06-29
2444,2444,18000,8280.0,54,Approved,2025-08-02
2445,2445,12000,5640.0,53,Approved,2025-04-28
2446,2446,30000,22200.0,26,Accepted,2025-07-14
2447,2447,12000,7560.0,37,Accepted,2025-03-17
2448,2448,22000,13420.0,39,Rejected,2025-10-21
2449,2449,18000,16020.0,11,Draft,2025-10-15
2450,2450,18000,11700.0,35,Rejected,2025-05-14
2451,2451,25000,15500.0,38,Draft,2025-08-09
2452,2452,18000,10260.0,43,Rejected,2025-01-14
2453,2453,12000,9600.0,20,Accepted,2025-02-27
2454,2454,22000,19140.0,13,Accepted,2025-05-23
2455,2455,30000,17400.0,42,Rejected,2025-01-21
2456,2456,30000,27900.0,7,Approved,2025-10-01
2457,2457,22000,12760.0,42,Approved,2025-07-30
2458,2458,25000,25000.0,0,Draft,2025-10-07
2459,2459,22000,13640.0,38,Draft,2025-06-25
2460,2460,25000,13750.0,45,Accepted,2025-03-24
2461,2461,12000,7200.0,40,Accepted,2025-07-25
2462,2462,25000,13500.0,46,Approved,2025-05-20
2463,2463,22000,20240.0,8,Draft,2025-06-13
2464,2464,22000,12980.0,41,Rejected,2025-03-26
2465,2465,12000,11280.0,6,Accepted,2025-04-20
2466,2466,30000,16800.0,44,Accepted,2025-04-09
2467,2467,22000,16940.0,23,Accepted,2025-10-27
2468,2468,25000,14750.0,41,Accepted,2025-05-27
2469,2469,18000,12600.0,30,Approved,2025-10-24
2470,2470,12000,11520.0,4,Rejected,2025-08-19
2471,2471,30000,24900.0,17,Accepted,2025-02-18
2472,2472,18000,9720.0,46,Approved,2025-04-06
2473,2473,30000,17400.0,42,Accepted,2025-04-04
2474,2474,18000,15480.0,14,Accepted,2025-08-12
2475,2475,22000,11660.0,47,Accepted,2025-06-30
2476,2476,30000,18600.0,38,Rejected,2025-07-12
2477,2477,22000,12320.0,44,Rejected,2025-04-12
2478,2478,30000,20400.0,32,Approved,2025-03-25
2479,2479,18000,13680.0,24,Approved,2025-04-25
2480,2480,25000,18250.0,27,Rejected,2025-08-06
2481,2481,12000,11760.0,2,Draft,2025-05-04
2482,2482,12000,10440.0,13,Draft,2025-01-20
2483,2483,30000,19500.0,35,Approved,2025-09-25
2484,2484,25000,17500.0,30,Approved,2025-10-01
2485,2485,25000,21250.0,15,Draft,2025-07-16
2486,2486,25000,19750.0,21,Rejected,2025-02-06
2487,2487,18000,15480.0,14,Rejected,2025-08-30
2488,2488,22000,19800.0,10,Accepted,2025-02-16
2489,2489,18000,9180.0,49,Accepted,2025-01-24
2490,2490,30000,13800.0,54,Rejected,2025-05-15
2491,2491,25000,12750.0,49,Accepted,2025-01-07
2492,2492,25000,17500.0,30,Draft,2025-10-18
2493,2493,25000,18250.0,27,Approved,2025-06-09
2494,2494,25000,11750.0,53,Accepted,2025-03-28
2495,2495,30000,24900.0,17,Draft,2025-03-21
2496,2496,22000,14960.0,32,Approved,2025-01-24
2497,2497,12000,7560.0,37,Approved,2025-02-15
2498,2498,22000,16500.0,25,Accepted,2025-01-19
2499,2499,18000,15300.0,15,Rejected,2025-02-20
2500,2500,25000,15250.0,39,Rejected,2025-01-04
2501,2501,12000,10920.0,9,Accepted,2025-08-06
2502,2502,12000,6840.0,43,Draft,2025-07-07
2503,2503,25000,18000.0,28,Approved,2025-02-02
2504,2504,30000,19800.0,34,Accepted,2025-06-24
2505,2505,18000,9000.0,50,Accepted,2025-09-29
2506,2506,18000,13320.0,26,Draft,2025-03-08
2507,2507,18000,11160.0,38,Approved,2025-08-12
2508,2508,30000,22200.0,26,Rejected,2025-04-30
2509,2509,30000,26400.0,12,Approved,2025-07-07
2510,2510,30000,19500.0,35,Draft,2025-06-26
2511,2511,25000,23250.0,7,Draft,2025-07-19
2512,2512,18000,13140.0,27,Draft,2025-10-01
2513,2513,25000,18250.0,27,Rejected,2025-05-12
2514,2514,18000,13500.0,25,Draft,2025-06-24
2515,2515,12000,6240.0,48,Approved,2025-08-31
2516,2516,18000,16380.0,9,Approved,2025-04-24
2517,2517,30000,19200.0,36,Accepted,2025-04-17
2518,2518,12000,8640.0,28,Draft,2025-11-14
2519,2519,22000,11220.0,49,Approved,2025-05-16
2520,2520,22000,12540.0,43,Accepted,2025-06-20
2521,2521,25000,16750.0,33,Draft,2025-10-03
2522,2522,18000,9000.0,50,Approved,2025-10-10
2523,2523,18000,11880.0,34,Accepted,2025-05-07
2524,2524,30000,26700.0,11,Draft,2025-11-05
2525,2525,30000,13800.0,54,Rejected,2025-05-30
2526,2526,12000,10200.0,15,Rejected,2025-08-13
2527,2527,18000,15300.0,15,Approved,2025-07-03
2528,2528,22000,17600.0,20,Accepted,2025-10-08
2529,2529,18000,9720.0,46,Approved,2025-10-25
2530,2530,18000,10800.0,40,Draft,2025-06-20
2531,2531,30000,14700.0,51,Approved,2025-04-29
2532,2532,22000,21120.0,4,Draft,2025-02-28
2533,2533,22000,12540.0,43,Draft,2025-01-19
2534,2534,25000,14750.0,41,Accepted,2025-05-02
2535,2535,12000,11520.0,4,Approved,2025-07-08
2536,2536,12000,9840.0,18,Draft,2025-07-29
2537,2537,22000,11440.0,48,Approved,2025-03-15
2538,2538,25000,11500.0,54,Rejected,2025-03-15
2539,2539,22000,12320.0,44,Approved,2025-06-24
2540,2540,18000,17460.0,3,Approved,2025-02-02
2541,2541,22000,15180.0,31,Draft,2025-08-05
2542,2542,18000,17460.0,3,Approved,2025-03-12
2543,2543,30000,26700.0,11,Approved,2025-09-05
2544,2544,12000,11040.0,8,Accepted,2025-04-13
2545,2545,25000,12500.0,50,Rejected,2025-06-03
2546,2546,18000,13500.0,25,Approved,2025-06-25
2547,2547,12000,8040.0,33,Accepted,2025-08-25
2548,2548,22000,18260.0,17,Rejected,2025-05-04
2549,2549,22000,20460.0,7,Approved,2025-02-19
2550,2550,22000,15840.0,28,Rejected,2025-08-12
2551,2551,25000,15500.0,38,Draft,2025-04-03
2552,2552,18000,8100.0,55,Accepted,2025-01-22
2553,2553,22000,16060.0,27,Accepted,2025-04-06
2554,2554,30000,24000.0,20,Rejected,2025-01-26
2555,2555,22000,19580.0,11,Draft,2025-02-11
2556,2556,25000,23250.0,7,Accepted,2025-02-14
2557,2557,22000,14520.0,34,Approved,2025-06-25
2558,2558,12000,9960.0,17,Accepted,2025-10-18
2559,2559,25000,23750.0,5,Draft,2025-04-23
2560,2560,18000,9000.0,50,Approved,2025-10-21
2561,2561,30000,27900.0,7,Approved,2025-03-29
2562,2562,30000,27000.0,10,Approved,2025-10-27
2563,2563,18000,14400.0,20,Approved,2025-09-17
2564,2564,18000,13140.0,27,Draft,2025-08-03
2565,2565,18000,12060.0,33,Rejected,2025-07-02
2566,2566,25000,12750.0,49,Approved,2025-09-06
2567,2567,30000,15900.0,47,Draft,2025-05-26
2568,2568,22000,21340.0,3,Draft,2025-10-01
2569,2569,25000,16750.0,33,Accepted,2025-02-09
2570,2570,25000,19500.0,22,Rejected,2025-07-23
2571,2571,12000,5760.0,52,Accepted,2025-02-13
2572,2572,18000,13860.0,23,Accepted,2025-04-23
2573,2573,22000,21780.0,1,Draft,2025-07-19
2574,2574,30000,28200.0,6,Accepted,2025-05-19
2575,2575,18000,14760.0,18,Approved,2025-02-24
2576,2576,30000,22500.0,25,Approved,2025-10-29
2577,2577,12000,10800.0,10,Rejected,2025-07-27
2578,2578,25000,19250.0,23,Rejected,2025-01-30
2579,2579,18000,11700.0,35,Approved,2025-07-21
2580,2580,22000,16060.0,27,Approved,2025-08-02
2581,2581,18000,9540.0,47,Draft,2025-01-11
2582,2582,12000,7200.0,40,Rejected,2025-01-19
2583,2583,12000,9000.0,25,Rejected,2025-09-20
2584,2584,25000,16500.0,34,Accepted,2025-01-21
2585,2585,22000,15620.0,29,Rejected,2025-09-07
2586,2586,30000,20400.0,32,Rejected,2025-06-23
2587,2587,25000,14750.0,41,Draft,2025-04-08
2588,2588,22000,10120.0,54,Approved,2025-08-26
2589,2589,18000,9900.0,45,Draft,2025-05-08
2590,2590,22000,16940.0,23,Approved,2025-07-15
2591,2591,22000,13420.0,39,Draft,2025-09-29
2592,2592,30000,24600.0,18,Approved,2025-07-29
2593,2593,18000,16380.0,9,Draft,2025-02-02
2594,2594,22000,11660.0,47,Draft,2025-09-01
2595,2595,12000,11760.0,2,Approved,2025-05-06
2596,2596,25000,16750.0,33,Approved,2025-03-11
2597,2597,12000,11160.0,7,Rejected,2025-10-14
2598,2598,22000,19360.0,12,Approved,2025-06-27
2599,2599,25000,20750.0,17,Rejected,2025-04-27
2600,2600,25000,15250.0,39,Rejected,2025-01-06
2601,2601,22000,11000.0,50,Approved,2025-03-20
2602,2602,18000,15660.0,13,Draft,2025-10-02
2603,2603,12000,6120.0,49,Draft,2025-09-16
2604,2604,30000,21900.0,27,Rejected,2025-06-11
2605,2605,22000,13200.0,40,Draft,2025-09-13
2606,2606,22000,19580.0,11,Rejected,2025-10-05
2607,2607,25000,24750.0,1,Rejected,2025-09-18
2608,2608,22000,19800.0,10,Approved,2025-07-04
2609,2609,30000,21000.0,30,Rejected,2025-05-27
2610,2610,30000,24300.0,19,Rejected,2025-08-02
2611,2611,30000,14100.0,53,Approved,2025-02-08
2612,2612,22000,20460.0,7,Draft,2025-02-28
2613,2613,30000,20400.0,32,Draft,2025-08-09
2614,2614,12000,11160.0,7,Approved,2025-03-15
2615,2615,25000,19250.0,23,Approved,2025-08-05
2616,2616,30000,30000.0,0,Draft,2025-02-06
2617,2617,22000,20460.0,7,Accepted,2025-05-02
2618,2618,22000,11440.0,48,Accepted,2025-04-10
2619,2619,18000,14400.0,20,Rejected,2025-03-21
2620,2620,12000,6480.0,46,Approved,2025-10-14
2621,2621,12000,9960.0,17,Accepted,2025-07-06
2622,2622,25000,13250.0,47,Accepted,2025-02-14
2623,2623,30000,26700.0,11,Accepted,2025-02-23
2624,2624,30000,17700.0,41,Accepted,2025-06-04
2625,2625,30000,26700.0,11,Accepted,2025-03-25
2626,2626,12000,6600.0,45,Draft,2025-05-07
2627,2627,30000,21600.0,28,Rejected,2025-04-25
2628,2628,22000,15840.0,28,Accepted,2025-09-02
2629,2629,25000,22000.0,12,Accepted,2025-04-09
2630,2630,22000,16720.0,24,Rejected,2025-03-31
2631,2631,22000,10120.0,54,Approved,2025-08-19
2632,2632,22000,21560.0,2,Accepted,2025-05-31
2633,2633,18000,11340.0,37,Approved,2025-04-15
2634,2634,22000,15620.0,29,Rejected,2025-05-01
2635,2635,30000,24600.0,18,Approved,2025-04-24
2636,2636,18000,11340.0,37,Accepted,2025-05-17
2637,2637,25000,21500.0,14,Accepted,2025-10-05
2638,2638,22000,14960.0,32,Accepted,2025-03-13
2639,2639,30000,24900.0,17,Accepted,2025-08-19
2640,2640,22000,14520.0,34,Accepted,2025-08-02
2641,2641,18000,16920.0,6,Approved,2025-09-22
2642,2642,25000,24500.0,2,Approved,2025-10-11
2643,2643,22000,17820.0,19,Draft,2025-08-06
2644,2644,30000,19200.0,36,Draft,2025-05-28
2645,2645,12000,11400.0,5,Draft,2025-06-23
2646,2646,25000,18250.0,27,Draft,2025-10-24
2647,2647,12000,9480.0,21,Accepted,2025-04-01
2648,2648,18000,12060.0,33,Approved,2025-10-26
2649,2649,12000,5640.0,53,Rejected,2025-05-26
2650,2650,22000,20020.0,9,Accepted,2025-09-19
2651,2651,22000,12760.0,42,Draft,2025-08-28
2652,2652,30000,17100.0,43,Rejected,2025-10-19
2653,2653,18000,11880.0,34,Accepted,2025-05-08
2654,2654,12000,11640.0,3,Rejected,2025-06-12
2655,2655,30000,15600.0,48,Accepted,2025-07-19
2656,2656,22000,10780.0,51,Draft,2025-02-26
2657,2657,12000,7800.0,35,Approved,2025-03-01
2658,2658,18000,17460.0,3,Accepted,2025-04-28
2659,2659,22000,21560.0,2,Accepted,2025-09-05
2660,2660,30000,22500.0,25,Accepted,2025-05-22
2661,2661,12000,5400.0,55,Approved,2025-01-18
2662,2662,22000,14960.0,32,Draft,2025-10-29
2663,2663,12000,6720.0,44,Accepted,2025-04-14
2664,2664,18000,14940.0,17,Draft,2025-06-09
2665,2665,18000,9360.0,48,Rejected,2025-06-27
2666,2666,12000,9240.0,23,Approved,2025-05-04
2667,2667,25000,21750.0,13,Rejected,2025-02-17
2668,2668,30000,20400.0,32,Draft,2025-08-11
2669,2669,25000,21500.0,14,Approved,2025-04-03
2670,2670,12000,9960.0,17,Draft,2025-02-02
2671,2671,18000,10620.0,41,Accepted,2025-01-31
2672,2672,30000,20100.0,33,Draft,2025-06-10
2673,2673,12000,10920.0,9,Accepted,2025-01-28
2674,2674,25000,17750.0,29,Accepted,2025-02-28
2675,2675,22000,9900.0,55,Accepted,2025-02-18
2676,2676,25000,22000.0,12,Approved,2025-03-20
2677,2677,12000,10080.0,16,Approved,2025-04-01
2678,2678,18000,12420.0,31,Rejected,2025-03-01
2679,2679,22000,18700.0,15,Approved,2025-07-12
2680,2680,22000,14080.0,36,Accepted,2025-04-24
2681,2681,25000,24000.0,4,Draft,2025-02-21
2682,2682,22000,19800.0,10,Approved,2025-07-24
2683,2683,22000,19140.0,13,Rejected,2025-06-03
2684,2684,22000,19580.0,11,Rejected,2025-05-27
2685,2685,12000,9360.0,22,Rejected,2025-10-15
2686,2686,22000,20020.0,9,Accepted,2025-11-02
2687,2687,25000,11250.0,55,Rejected,2025-08-10
2688,2688,22000,13860.0,37,Rejected,2025-10-24
2689,2689,25000,16500.0,34,Approved,2025-10-31
2690,2690,30000,15000.0,50,Accepted,2025-07-15
2691,2691,18000,15840.0,12,Draft,2025-03-03
2692,2692,12000,8880.0,26,Draft,2025-05-09
2693,2693,30000,23700.0,21,Draft,2025-04-25
2694,2694,25000,18500.0,26,Rejected,2025-06-02
2695,2695,22000,14520.0,34,Draft,2025-06-07
2696,2696,22000,18040.0,18,Accepted,2025-09-11
2697,2697,22000,15180.0,31,Draft,2025-03-30
2698,2698,22000,11220.0,49,Rejected,2025-06-15
2699,2699,12000,9360.0,22,Rejected,2025-07-11
2700,2700,12000,6000.0,50,Accepted,2025-02-14
2701,2701,22000,19360.0,12,Rejected,2025-04-30
2702,2702,30000,21900.0,27,Accepted,2025-07-10
2703,2703,18000,17280.0,4,Approved,2025-10-04
2704,2704,18000,13500.0,25,Approved,2025-05-26
2705,2705,18000,8460.0,53,Draft,2025-07-14
2706,2706,12000,10920.0,9,Accepted,2025-08-13
2707,2707,25000,22250.0,11,Approved,2025-09-12
2708,2708,12000,8280.0,31,Draft,2025-07-23
2709,2709,18000,10800.0,40,Accepted,2025-09-02
2710,2710,18000,17100.0,5,Approved,2025-07-07
2711,2711,12000,11400.0,5,Accepted,2025-01-19
2712,2712,30000,28200.0,6,Draft,2025-09-10
2713,2713,22000,19360.0,12,Approved,2025-11-11
2714,2714,18000,16560.0,8,Accepted,2025-05-27
2715,2715,18000,12240.0,32,Accepted,2025-07-07
2716,2716,18000,16380.0,9,Accepted,2025-08-17
2717,2717,25000,16500.0,34,Accepted,2025-05-27
2718,2718,25000,16000.0,36,Draft,2025-10-14
2719,2719,18000,9900.0,45,Draft,2025-02-11
2720,2720,12000,11400.0,5,Accepted,2025-06-03
2721,2721,12000,5880.0,51,Accepted,2025-10-19
2722,2722,12000,5520.0,54,Draft,2025-05-18
2723,2723,25000,22250.0,11,Rejected,2025-09-24
2724,2724,22000,19360.0,12,Approved,2025-11-02
2725,2725,25000,24250.0,3,Draft,2025-07-20
2726,2726,22000,14960.0,32,Approved,2025-03-11
2727,2727,22000,16940.0,23,Accepted,2025-01-08
2728,2728,12000,6960.0,42,Rejected,2025-07-29
2729,2729,12000,11640.0,3,Draft,2025-10-31
2730,2730,18000,16200.0,10,Draft,2025-10-04
2731,2731,18000,14400.0,20,Accepted,2025-09-12
2732,2732,22000,20240.0,8,Accepted,2025-11-03
2733,2733,18000,8280.0,54,Draft,2025-03-02
2734,2734,25000,24250.0,3,Accepted,2025-10-31
2735,2735,22000,18260.0,17,Rejected,2025-07-21
2736,2736,30000,15300.0,49,Approved,2025-06-13
2737,2737,25000,21750.0,13,Approved,2025-01-21
2738,2738,25000,24500.0,2,Approved,2025-10-09
2739,2739,22000,21780.0,1,Rejected,2025-09-15
2740,2740,30000,16500.0,45,Draft,2025-04-06
2741,2741,18000,8640.0,52,Draft,2025-07-30
2742,2742,22000,20460.0,7,Rejected,2025-07-14
2743,2743,25000,19750.0,21,Rejected,2025-03-07
2744,2744,12000,11280.0,6,Rejected,2025-11-11
2745,2745,12000,8400.0,30,Draft,2025-03-25
2746,2746,25000,17750.0,29,Approved,2025-03-10
2747,2747,18000,10620.0,41,Rejected,2025-05-05
2748,2748,12000,8040.0,33,Approved,2025-05-17
2749,2749,30000,23400.0,22,Rejected,2025-09-10
2750,2750,18000,18000.0,0,Accepted,2025-04-23
2751,2751,30000,27900.0,7,Approved,2025-04-26
2752,2752,22000,11220.0,49,Accepted,2025-08-22
2753,2753,25000,19750.0,21,Approved,2025-03-26
2754,2754,25000,19250.0,23,Rejected,2025-04-08
2755,2755,12000,5880.0,51,Approved,2025-02-12
2756,2756,30000,21600.0,28,Draft,2025-01-25
2757,2757,12000,9120.0,24,Accepted,2025-03-08
2758,2758,30000,19200.0,36,Rejected,2025-03-27
2759,2759,30000,24000.0,20,Draft,2025-08-21
2760,2760,18000,14940.0,17,Draft,2025-07-25
2761,2761,22000,21560.0,2,Accepted,2025-06-11
